_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
394840,4152797,2017,2020,1968,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2020-11-10,79,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,4,3,4,,4,4,5,4,4,4,4,4,4,3,E2433,43.74468804,-79.21876811,327434.96,4844786.353
397733,4152797,2017,2018,1968,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2019-02-11,81,Evaluation needs to be conducted in 2 years,19,4,4,4,5,4,5,4,4,4,4,4,4,5,3,4,4,4,4,3,,E2433,43.74468804,-79.21876811,327434.96,4844786.353
400488,4152797,2017,2017,1968,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2017-11-16,63,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,3,3,2,4,,3,3,5,3,3,3,3,3,3,3,E2433,43.74468804,-79.21876811,327434.96,4844786.353
393799,4155579,2017,2021,1969,TCHC,24,Scarborough-Guildwood,2180 ELLESMERE RD,16,180,2021-04-16,74,Evaluation needs to be conducted in 2 years,20,3,4,4,3,3,4,3,4,4,3,3,3,5,3,4,4,5,4,4,4,E2422,43.77761212,-79.23116959,326424.61,4848439.828
399085,4155579,2017,2017,1969,TCHC,24,Scarborough-Guildwood,2180 ELLESMERE RD,16,180,2018-01-05,67,Evaluation needs to be conducted in 2 years,18,3,3,4,2,4,4,3,4,2,,3,3,3,3,4,5,4,3,3,,E2422,43.77761212,-79.23116959,326424.61,4848439.828
393797,4155578,2017,2021,1969,TCHC,24,Scarborough-Guildwood,2190 ELLESMERE RD,16,180,2021-04-17,75,Evaluation needs to be conducted in 2 years,20,4,3,4,3,4,4,3,4,4,3,3,3,3,5,3,4,5,5,4,4,E2422,43.777855,-79.23003318,326516,4848467.109
399086,4155578,2017,2017,1969,TCHC,24,Scarborough-Guildwood,2190 ELLESMERE RD,16,180,2018-01-05,71,Evaluation needs to be conducted in 2 years,19,3,3,3,3,3,3,4,4,4,,3,4,4,3,4,4,4,3,4,4,E2422,43.777855,-79.23003318,326516,4848467.109
395824,4152800,2017,2019,1969,PRIVATE,24,Scarborough-Guildwood,225 MARKHAM RD,16,229,2019-11-28,89,Evaluation needs to be conducted in 3 years,19,5,3,5,5,5,5,5,5,5,4,3,4,4,5,5,5,5,4,3,,E2433,43.74619011,-79.21907657,327409.815,4844952.189
400489,4152800,2017,2017,1969,PRIVATE,24,Scarborough-Guildwood,225 MARKHAM RD,16,229,2017-11-16,68,Evaluation needs to be conducted in 2 years,19,4,3,4,4,4,3,3,2,4,,3,4,5,3,3,3,3,3,3,4,E2433,43.74619011,-79.21907657,327409.815,4844952.189
394250,4152843,2017,2020,1994,SOCIAL HOUSING,24,Scarborough-Guildwood,228 GALLOWAY RD,5,60,2020-12-07,86,Evaluation needs to be conducted in 3 years,19,4,4,5,5,4,5,4,4,5,4,4,4,5,4,4,4,5,4,4,,E2428,43.7679325,-79.19711828,329169.246,4847374.811
397023,4152843,2017,2018,1994,SOCIAL HOUSING,24,Scarborough-Guildwood,228 GALLOWAY RD,5,60,2019-03-20,81,Evaluation needs to be conducted in 2 years,19,4,3,5,4,4,4,4,4,5,4,4,4,5,4,4,3,4,4,4,,E2428,43.7679325,-79.19711828,329169.246,4847374.811
400470,4152843,2017,2017,1994,SOCIAL HOUSING,24,Scarborough-Guildwood,228 GALLOWAY RD,5,60,2017-11-17,64,Evaluation needs to be conducted in 1 year,20,3,3,3,3,3,3,3,3,3,3,3,2,5,4,3,4,3,4,3,3,E2428,43.7679325,-79.19711828,329169.246,4847374.811
395753,4152799,2017,2019,1965,PRIVATE,24,Scarborough-Guildwood,25 COUGAR CRT,21,236,2019-11-28,76,Evaluation needs to be conducted in 2 years,19,5,3,5,3,5,5,4,5,4,5,3,4,3,3,3,3,3,3,3,,E2433,43.74603845,-79.21806391,327491.431,4844935.615
400517,4152799,2017,2017,1965,PRIVATE,24,Scarborough-Guildwood,25 COUGAR CRT,21,236,2017-11-16,66,Evaluation needs to be conducted in 2 years,18,3,3,3,3,4,4,3,2,3,,4,4,5,3,3,3,3,3,3,,E2433,43.74603845,-79.21806391,327491.431,4844935.615
395834,4152743,2017,2019,1962,PRIVATE,24,Scarborough-Guildwood,25 GREENBRAE CRCT,6,60,2019-11-28,83,Evaluation needs to be conducted in 2 years,19,4,4,5,5,5,5,4,3,3,3,3,5,5,3,4,5,4,5,4,,E2425,43.75877078,-79.23237866,326333.984,4846346.329
400437,4152743,2017,2017,1962,PRIVATE,24,Scarborough-Guildwood,25 GREENBRAE CRCT,6,60,2017-11-20,74,Evaluation needs to be conducted in 2 years,18,4,4,4,4,3,4,3,3,4,,4,4,4,3,4,4,4,3,4,,E2425,43.75877078,-79.23237866,326333.984,4846346.329
395800,4152848,2017,2019,1972,PRIVATE,24,Scarborough-Guildwood,280 MORNINGSIDE AVE,14,165,2019-11-28,85,Evaluation needs to be conducted in 2 years,19,5,4,5,3,4,3,4,5,4,,4,5,5,4,5,4,5,3,4,5,E2428,43.77074328,-79.18785495,329914.104,4847688.883
399843,4152848,2017,2017,1972,PRIVATE,24,Scarborough-Guildwood,280 MORNINGSIDE AVE,14,165,2017-12-05,80,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,3,3,4,,4,5,5,4,4,4,5,4,4,,E2428,43.77074328,-79.18785495,329914.104,4847688.883
393584,4333863,2018,2021,1976,SOCIAL HOUSING,24,Scarborough-Guildwood,2877 A ELLESMERE RD,12,126,2021-04-28,87,Evaluation needs to be conducted in 3 years,18,5,5,5,5,5,5,4,4,,4,3,5,5,4,3,4,,4,3,5,E2428,43.78069214,-79.20319343,328559.122,4848999.52
398839,4333863,2018,2017,1976,SOCIAL HOUSING,24,Scarborough-Guildwood,2877 A ELLESMERE RD,12,126,2018-03-08,81,Evaluation needs to be conducted in 2 years,16,5,4,5,5,,4,5,4,5,,4,3,5,4,4,2,,4,2,,E2428,43.78069214,-79.20319343,328559.122,4848999.52
393863,4152847,2017,2021,1960,PRIVATE,24,Scarborough-Guildwood,290 MORNINGSIDE AVE,6,107,2021-04-14,69,Evaluation needs to be conducted in 2 years,19,3,3,4,3,3,4,3,3,3,3,3,3,5,4,4,4,4,3,4,,E2428,43.77173825,-79.18790555,329909.622,4847799.407
397033,4152847,2017,2018,1960,PRIVATE,24,Scarborough-Guildwood,290 MORNINGSIDE AVE,6,107,2019-03-20,61,Evaluation needs to be conducted in 1 year,18,3,3,3,2,3,4,2,3,2,,2,4,5,3,3,3,4,3,3,,E2428,43.77173825,-79.18790555,329909.622,4847799.407
399844,4152847,2017,2017,1960,PRIVATE,24,Scarborough-Guildwood,290 MORNINGSIDE AVE,6,107,2017-12-05,61,Evaluation needs to be conducted in 1 year,18,3,3,3,2,4,4,,3,3,,3,2,3,3,3,3,4,3,3,3,E2428,43.77173825,-79.18790555,329909.622,4847799.407
395883,4152836,2017,2019,1979,PRIVATE,24,Scarborough-Guildwood,30 LIVONIA PL,13,200,2019-11-27,96,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,5,4,5,5,,5,5,5,5,5,5,5,4,4,,E2423,43.78602895,-79.20449844,328567.963,4849383.17
401411,4152836,2017,2017,1979,PRIVATE,24,Scarborough-Guildwood,30 LIVONIA PL,13,200,2017-10-25,72,Evaluation needs to be conducted in 2 years,18,4,4,4,4,3,4,4,3,3,,4,3,5,4,3,4,4,3,2,,E2423,43.78602895,-79.20449844,328567.963,4849383.17
395858,4152827,2017,2019,1968,PRIVATE,24,Scarborough-Guildwood,30 TUXEDO CRT,15,214,2019-11-27,87,Evaluation needs to be conducted in 3 years,19,5,3,5,5,5,5,5,3,4,5,4,5,5,5,3,3,5,5,3,,E2422,43.78131301,-79.22950918,326556.931,4848851.41
401233,4152827,2017,2017,1968,PRIVATE,24,Scarborough-Guildwood,30 TUXEDO CRT,15,214,2017-10-31,78,Evaluation needs to be conducted in 2 years,19,5,5,4,3,4,4,3,2,3,,4,3,5,4,4,4,5,5,3,4,E2422,43.78131301,-79.22950918,326556.931,4848851.41
394385,4152739,2017,2020,1960,PRIVATE,24,Scarborough-Guildwood,3210 LAWRENCE AVE E,6,48,2020-12-01,81,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,,4,4,,4,3,5,4,3,4,5,5,4,,E2424,43.75684082,-79.24196518,325562.476,4846130.432
395894,4152739,2017,2019,1960,PRIVATE,24,Scarborough-Guildwood,3210 LAWRENCE AVE E,6,48,2019-11-27,79,Evaluation needs to be conducted in 2 years,18,5,3,5,5,4,5,,3,5,3,3,3,3,4,4,3,5,5,3,,E2424,43.75684082,-79.24196518,325562.476,4846130.432
397924,4152739,2017,2018,1960,PRIVATE,24,Scarborough-Guildwood,3210 LAWRENCE AVE E,6,48,2019-01-31,69,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,4,,4,3,,3,3,5,4,3,3,4,5,3,,E2424,43.75684082,-79.24196518,325562.476,4846130.432
399213,4152739,2017,2017,1960,PRIVATE,24,Scarborough-Guildwood,3210 LAWRENCE AVE E,6,48,2018-01-02,65,Evaluation needs to be conducted in 1 year,17,3,3,4,3,2,3,,3,2,,2,2,5,4,3,4,5,4,3,,E2424,43.75684082,-79.24196518,325562.476,4846130.432
393651,4156469,2018,2021,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,3379 LAWRENCE AVE E,6,48,2021-04-23,78,Evaluation needs to be conducted in 2 years,19,4,4,4,3,3,5,4,3,4,,2,4,5,5,4,3,5,4,4,4,E2429,43.75782219,-79.2338166,326218.534,4846240.572
398867,4156469,2018,2017,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,3379 LAWRENCE AVE E,6,48,2018-01-26,66,Evaluation needs to be conducted in 2 years,18,3,4,3,3,3,3,3,3,3,,2,3,5,4,3,4,3,4,3,,E2429,43.75782219,-79.2338166,326218.534,4846240.572
394415,4152803,2017,2020,1965,PRIVATE,24,Scarborough-Guildwood,3400 EGLINTON AVE E,16,221,2020-11-30,75,Evaluation needs to be conducted in 2 years,19,4,4,4,3,5,4,4,4,4,,3,3,4,4,3,4,4,4,3,3,E2433,43.74512716,-79.21315716,327886.965,4844835.72
397933,4152803,2017,2018,1965,PRIVATE,24,Scarborough-Guildwood,3400 EGLINTON AVE E,16,221,2019-01-31,70,Evaluation needs to be conducted in 2 years,18,3,3,4,3,4,4,4,4,3,,2,4,3,3,4,4,4,4,3,,E2433,43.74512716,-79.21315716,327886.965,4844835.72
400519,4152803,2017,2017,1965,PRIVATE,24,Scarborough-Guildwood,3400 EGLINTON AVE E,16,221,2017-11-16,61,Evaluation needs to be conducted in 1 year,18,3,3,4,3,3,3,2,3,3,,3,3,4,3,2,3,4,3,3,,E2433,43.74512716,-79.21315716,327886.965,4844835.72
394236,4152802,2017,2020,1975,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2020-12-07,80,Evaluation needs to be conducted in 2 years,20,4,4,5,3,4,4,3,4,4,4,3,4,5,4,4,4,5,4,4,4,E2433,43.74562161,-79.21121678,328043.056,4844891.19
397934,4152802,2017,2018,1975,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2019-01-31,69,Evaluation needs to be conducted in 2 years,19,4,3,4,2,3,3,4,3,3,3,3,4,2,4,4,4,5,4,4,,E2433,43.74562161,-79.21121678,328043.056,4844891.19
400520,4152802,2017,2017,1975,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2017-11-16,60,Evaluation needs to be conducted in 1 year,19,3,3,3,2,2,3,3,3,3,,3,3,3,3,3,3,4,3,3,4,E2433,43.74562161,-79.21121678,328043.056,4844891.19
395756,4152813,2017,2019,1964,PRIVATE,24,Scarborough-Guildwood,35 CONFEDERATION DR,8,133,2019-11-28,80,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,5,,3,4,,3,5,5,4,4,4,3,5,3,,E2430,43.7572104,-79.22300527,327089.333,4846175.445
402174,4152813,2017,2017,1964,PRIVATE,24,Scarborough-Guildwood,35 CONFEDERATION DR,8,133,2017-10-04,72,Evaluation needs to be conducted in 2 years,17,4,4,4,2,3,3,,4,3,,3,4,4,4,4,4,3,4,4,,E2430,43.7572104,-79.22300527,327089.333,4846175.445
395748,4152744,2017,2019,1962,PRIVATE,24,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2019-11-28,80,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,5,3,3,3,4,3,5,5,4,4,4,5,5,3,,E2425,43.75903647,-79.23167242,326390.498,4846376.987
400438,4152744,2017,2017,1962,PRIVATE,24,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2017-11-20,80,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,4,5,4,,4,3,5,4,4,4,4,4,3,4,E2425,43.75903647,-79.23167242,326390.498,4846376.987
395821,4152786,2017,2019,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,3555 KINGSTON RD,9,133,2019-11-28,90,Evaluation needs to be conducted in 3 years,20,5,3,3,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,3,5,E2433,43.73937013,-79.21533439,327713.788,4844195.533
400483,4152786,2017,2017,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,3555 KINGSTON RD,9,133,2017-11-16,82,Evaluation needs to be conducted in 2 years,20,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,E2433,43.73937013,-79.21533439,327713.788,4844195.533
394011,4152823,2017,2020,1972,PRIVATE,24,Scarborough-Guildwood,3700 LAWRENCE AVE E,11,105,2020-12-16,88,Evaluation needs to be conducted in 3 years,19,4,5,5,4,4,5,4,4,5,5,4,4,5,4,4,5,5,4,4,,E2426,43.76201644,-79.21730168,327546.795,4846710.909
397902,4152823,2017,2018,1972,PRIVATE,24,Scarborough-Guildwood,3700 LAWRENCE AVE E,11,105,2019-02-01,83,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,3,4,4,5,5,4,4,4,5,4,4,,E2426,43.76201644,-79.21730168,327546.795,4846710.909
400024,4152823,2017,2017,1972,PRIVATE,24,Scarborough-Guildwood,3700 LAWRENCE AVE E,11,105,2017-11-29,64,Evaluation needs to be conducted in 1 year,18,3,3,4,3,3,2,3,3,3,,3,3,4,4,3,4,4,3,3,,E2426,43.76201644,-79.21730168,327546.795,4846710.909
395763,4152837,2017,2019,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,38 ANDOVER CRES,4,25,2019-11-28,83,Evaluation needs to be conducted in 2 years,20,5,5,5,4,4,4,3,5,3,4,4,4,5,4,4,4,5,4,3,4,E2432,43.76568668,-79.19494644,329345.274,4847124.988
400032,4152837,2017,2017,1992,SOCIAL HOUSING,24,Scarborough-Guildwood,38 ANDOVER CRES,4,25,2017-11-29,68,Evaluation needs to be conducted in 2 years,20,3,3,4,4,3,3,4,3,3,3,4,3,5,4,2,4,3,4,3,3,E2432,43.76568668,-79.19494644,329345.274,4847124.988
395805,4152820,2017,2019,1964,PRIVATE,24,Scarborough-Guildwood,3801 LAWRENCE AVE E,7,90,2019-11-28,89,Evaluation needs to be conducted in 3 years,17,5,4,5,5,5,5,,4,4,,4,5,5,4,5,4,5,4,3,,E2431,43.76202197,-79.21311519,327883.877,4846712.67
400626,4152820,2017,2017,1964,PRIVATE,24,Scarborough-Guildwood,3801 LAWRENCE AVE E,7,90,2017-11-14,72,Evaluation needs to be conducted in 2 years,17,4,3,3,3,4,4,,3,4,,3,3,5,4,3,4,4,4,3,,E2431,43.76202197,-79.21311519,327883.877,4846712.67
395806,4152821,,2019,1970,PRIVATE,24,Scarborough-Guildwood,3827 LAWRENCE AVE E,7,88,2019-11-28,70,Evaluation needs to be conducted in 2 years,18,3,4,5,4,4,4,,3,3,4,2,2,5,3,3,4,3,3,4,,E2431,43.76204895,-79.21144047,328018.711,4846716.13
399814,4152821,,2017,1970,PRIVATE,24,Scarborough-Guildwood,3827 LAWRENCE AVE E,7,88,2017-12-06,67,Evaluation needs to be conducted in 2 years,17,3,2,4,3,4,4,,2,3,,4,2,5,3,4,4,3,3,4,,E2431,43.76204895,-79.21144047,328018.711,4846716.13
395807,4155577,2017,2019,1969,TCHC,24,Scarborough-Guildwood,3847 LAWRENCE AVE E,13,213,2019-11-28,84,Evaluation needs to be conducted in 2 years,19,4,4,5,3,5,4,5,4,5,,4,4,4,5,4,4,3,5,4,4,E2431,43.76249103,-79.2104931,328094.82,4846765.506
397876,4155577,2017,2018,1969,TCHC,24,Scarborough-Guildwood,3847 LAWRENCE AVE E,13,213,2019-02-04,61,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,3,3,3,3,,3,3,4,3,3,3,2,3,3,3,E2431,43.76249103,-79.2104931,328094.82,4846765.506
398923,4155577,2017,2017,1969,TCHC,24,Scarborough-Guildwood,3847 LAWRENCE AVE E,13,213,2018-01-12,59,Evaluation needs to be conducted in 1 year,19,3,3,2,3,3,4,3,3,3,,2,3,2,4,2,3,2,3,4,4,E2431,43.76249103,-79.2104931,328094.82,4846765.506
395808,4152822,2017,2019,1975,PRIVATE,24,Scarborough-Guildwood,3895 LAWRENCE AVE E,10,114,2019-11-28,83,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,4,4,4,4,4,4,5,5,4,5,4,3,4,3,,E2431,43.76313647,-79.2079803,328296.891,4846837.916
402110,4152822,2017,2017,1975,PRIVATE,24,Scarborough-Guildwood,3895 LAWRENCE AVE E,10,114,2017-10-10,75,Evaluation needs to be conducted in 2 years,19,3,4,4,3,3,4,4,4,4,,3,3,4,4,4,4,3,4,4,5,E2431,43.76313647,-79.2079803,328296.891,4846837.916
394764,4155854,2018,2020,1970,TCHC,24,Scarborough-Guildwood,3939 LAWRENCE AVE E,3,31,2020-11-15,69,Evaluation needs to be conducted in 2 years,16,3,3,4,3,3,3,,4,,,4,4,5,3,3,3,3,4,3,,E2431,43.76347564,-79.20530613,328497.269,4846918.613
395809,4155854,2018,2019,1970,TCHC,24,Scarborough-Guildwood,3939 LAWRENCE AVE E,3,31,2019-11-28,65,Evaluation needs to be conducted in 1 year,16,3,3,4,2,3,4,,5,,,3,4,3,3,3,2,3,4,3,,E2431,43.76347564,-79.20530613,328497.269,4846918.613
397877,4155854,2018,2018,1970,TCHC,24,Scarborough-Guildwood,3939 LAWRENCE AVE E,3,31,2019-02-04,64,Evaluation needs to be conducted in 1 year,16,4,3,4,3,3,4,,3,,,4,4,3,3,2,3,2,3,3,,E2431,43.76347564,-79.20530613,328497.269,4846918.613
399177,4155854,2018,2017,1970,TCHC,24,Scarborough-Guildwood,3939 LAWRENCE AVE E,3,31,2018-01-03,59,Evaluation needs to be conducted in 1 year,15,3,3,3,3,,4,,3,,,3,3,3,3,2,3,3,3,2,,E2431,43.76347564,-79.20530613,328497.269,4846918.613
395810,4156557,2017,2019,1970,TCHC,24,Scarborough-Guildwood,3941 LAWRENCE AVE E,3,33,2019-11-28,69,Evaluation needs to be conducted in 2 years,16,2,3,4,4,3,4,,5,,,3,4,4,3,4,3,2,4,3,,E2431,43.76362484,-79.20448746,328577.926,4846893.162
397878,4156557,2017,2018,1970,TCHC,24,Scarborough-Guildwood,3941 LAWRENCE AVE E,3,33,2019-02-04,63,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,4,,3,,,3,3,4,3,3,3,2,3,3,,E2431,43.76362484,-79.20448746,328577.926,4846893.162
399099,4156557,2017,2017,1970,TCHC,24,Scarborough-Guildwood,3941 LAWRENCE AVE E,3,33,2018-01-05,59,Evaluation needs to be conducted in 1 year,16,2,1,1,3,3,4,,5,,,3,4,5,3,3,3,1,3,3,,E2431,43.76362484,-79.20448746,328577.926,4846893.162
394765,4156556,2018,2020,1970,TCHC,24,Scarborough-Guildwood,3943 LAWRENCE AVE E,3,15,2020-11-15,69,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,4,,4,,,3,4,5,3,3,3,3,3,3,,E2431,43.76315939,-79.2047559,328556.497,4846841.376
395811,4156556,2018,2019,1970,TCHC,24,Scarborough-Guildwood,3943 LAWRENCE AVE E,3,15,2019-11-28,55,Evaluation needs to be conducted in 1 year,15,3,3,3,2,,3,,2,,,2,4,4,2,3,3,2,2,3,,E2431,43.76315939,-79.2047559,328556.497,4846841.376
397879,4156556,2018,2018,1970,TCHC,24,Scarborough-Guildwood,3943 LAWRENCE AVE E,3,15,2019-02-04,61,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,4,,3,,,3,4,3,3,3,3,2,3,3,,E2431,43.76315939,-79.2047559,328556.497,4846841.376
399034,4156556,2018,2017,1970,TCHC,24,Scarborough-Guildwood,3943 LAWRENCE AVE E,3,15,2018-01-08,59,Evaluation needs to be conducted in 1 year,15,3,3,3,3,,3,,3,,,3,3,3,3,2,3,3,3,3,,E2431,43.76315939,-79.2047559,328556.497,4846841.376
394766,4156555,2017,2020,1970,TCHC,24,Scarborough-Guildwood,3945 LAWRENCE AVE E,3,20,2020-11-15,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,4,,4,,,3,4,5,3,3,3,3,3,3,,E2431,43.76301314,-79.20414005,328606.14,4846825.304
395812,4156555,2017,2019,1970,TCHC,24,Scarborough-Guildwood,3945 LAWRENCE AVE E,3,20,2019-11-28,52,Evaluation needs to be conducted in 1 year,15,2,2,3,2,,3,,2,,,2,4,4,2,3,3,2,2,3,,E2431,43.76301314,-79.20414005,328606.14,4846825.304
397854,4156555,2017,2018,1970,TCHC,24,Scarborough-Guildwood,3945 LAWRENCE AVE E,3,20,2019-02-04,61,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,4,,3,,,3,4,3,3,2,3,2,3,3,,E2431,43.76301314,-79.20414005,328606.14,4846825.304
399100,4156555,2017,2017,1970,TCHC,24,Scarborough-Guildwood,3945 LAWRENCE AVE E,3,20,2018-01-05,54,Evaluation needs to be conducted in 1 year,16,2,1,1,3,2,4,,4,,,3,4,3,3,3,3,1,3,3,,E2431,43.76301314,-79.20414005,328606.14,4846825.304
394908,4156554,2017,2020,1970,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2020-11-09,76,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,3,3,4,,4,4,5,4,3,4,4,4,3,,E2431,43.76381277,-79.20381674,328631.854,4846914.233
395813,4156554,2017,2019,1970,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2019-11-28,73,Evaluation needs to be conducted in 2 years,18,2,4,3,4,5,4,4,4,3,,3,4,4,4,3,4,5,4,2,,E2431,43.76381277,-79.20381674,328631.854,4846914.233
397841,4156554,2017,2018,1970,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2019-02-04,72,Evaluation needs to be conducted in 2 years,19,3,4,4,3,5,5,3,3,3,,3,5,4,3,3,4,4,4,3,2,E2431,43.76381277,-79.20381674,328631.854,4846914.233
399101,4156554,2017,2017,1970,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2018-01-05,49,Building Audit,18,3,2,1,3,2,4,2,3,2,,3,2,3,2,3,4,1,2,2,,E2431,43.76381277,-79.20381674,328631.854,4846914.233
393853,4152830,2017,2021,1967,PRIVATE,24,Scarborough-Guildwood,3950 LAWRENCE AVE E,15,164,2021-04-14,77,Evaluation needs to be conducted in 2 years,18,3,4,4,4,3,4,4,4,3,,4,4,5,4,4,4,4,4,3,,E2427,43.7649205,-79.20461393,328567.233,4847037.068
400127,4152830,2017,2017,1967,PRIVATE,24,Scarborough-Guildwood,3950 LAWRENCE AVE E,15,164,2017-11-27,73,Evaluation needs to be conducted in 2 years,18,3,4,4,3,4,4,3,3,4,,2,3,5,4,4,4,4,4,4,,E2427,43.7649205,-79.20461393,328567.233,4847037.068
394386,4156558,2018,2020,1970,PRIVATE,24,Scarborough-Guildwood,3967 LAWRENCE AVE E,10,102,2020-12-01,81,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,4,4,5,,4,4,5,4,4,4,4,4,4,,E2431,43.76396788,-79.20320648,328680.928,4846931.64
396987,4156558,2018,2018,1970,PRIVATE,24,Scarborough-Guildwood,3967 LAWRENCE AVE E,10,102,2019-04-03,78,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,4,4,5,,4,4,3,4,3,4,4,4,4,,E2431,43.76396788,-79.20320648,328680.928,4846931.64
399815,4156558,2018,2017,1970,PRIVATE,24,Scarborough-Guildwood,3967 LAWRENCE AVE E,10,102,2017-12-06,54,Evaluation needs to be conducted in 1 year,18,2,3,2,2,3,3,3,2,3,,3,3,3,3,3,3,3,3,2,,E2431,43.76396788,-79.20320648,328680.928,4846931.64
395822,4152807,2017,2019,1967,PRIVATE,24,Scarborough-Guildwood,3969 KINGSTON RD,13,174,2019-11-28,81,Evaluation needs to be conducted in 2 years,19,5,4,5,3,4,3,4,5,4,,4,4,5,4,4,4,4,4,3,4,E2434,43.75149073,-79.20334136,328675.027,4845545.453
400028,4152807,2017,2017,1967,PRIVATE,24,Scarborough-Guildwood,3969 KINGSTON RD,13,174,2017-11-29,66,Evaluation needs to be conducted in 2 years,19,3,3,4,4,2,3,3,4,3,3,4,3,5,3,4,4,2,3,3,,E2434,43.75149073,-79.20334136,328675.027,4845545.453
395825,4152808,2018,2019,1977,PRIVATE,24,Scarborough-Guildwood,399 MARKHAM RD,15,253,2019-11-28,75,Evaluation needs to be conducted in 2 years,19,5,3,5,5,3,5,5,4,5,3,3,3,3,3,3,3,3,4,3,,E2430,43.74922265,-79.22079627,327270.184,4845288.627
399813,4152808,2018,2017,1977,PRIVATE,24,Scarborough-Guildwood,399 MARKHAM RD,15,253,2017-12-06,72,Evaluation needs to be conducted in 2 years,18,3,3,4,2,5,3,3,4,4,,3,4,4,4,2,4,4,4,5,,E2430,43.74922265,-79.22079627,327270.184,4845288.627
393960,4594874,2019,2020,2019,PRIVATE,24,Scarborough-Guildwood,40 MEADOWGLEN PL,17,146,2020-12-18,92,Evaluation needs to be conducted in 3 years,20,5,5,4,4,3,5,3,5,5,4,4,5,5,5,5,5,5,5,5,5,E2426,,,326505.793,4848140.502
393881,4152828,2017,2021,1970,PRIVATE,24,Scarborough-Guildwood,40 TUXEDO CRT,16,216,2021-04-13,80,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,5,5,4,5,,4,5,5,3,3,4,3,3,3,,E2422,43.78126868,-79.23075977,326456.284,4848846.156
398000,4152828,2017,2018,1970,PRIVATE,24,Scarborough-Guildwood,40 TUXEDO CRT,16,216,2019-01-28,59,Evaluation needs to be conducted in 1 year,18,3,3,3,2,2,3,2,4,3,,2,3,5,3,3,3,3,3,3,,E2422,43.78126868,-79.23075977,326456.284,4848846.156
